,Created_time,Favourite_counts,Retweets_counts,Content
1537,2016-08-15 19:06:05+00:00,1,0,@LauLesMum @chris_haddad Our unofficial company motto. 😉🍷
1538,2016-08-15 19:02:01+00:00,0,6,RT @vivino: The people behind this bright blue wine want to start a revolution. Do you buy it? https://t.co/L3s5KQIwGB https://t.co/PcVBEvl…
1539,2016-08-15 18:05:43+00:00,6,2,When you'll take your #mondaymotivation wherever you can find it. #winelovers https://t.co/lgTaDuVW3A
1540,2016-08-12 21:21:06+00:00,0,9,RT @vivino: What's the wierdest way you've chilled a bottle of wine? Here are 7 alternatives: https://t.co/iSAifHTJ0X https://t.co/rRP0Puho…
1541,2016-08-12 17:28:09+00:00,0,54,RT @vivino: Portrait of a #winelover after a very long week. #fridayfeeling https://t.co/6K9S5RVLhb
1542,2016-08-10 23:45:01+00:00,18,10,"""Maderization"" creates the world's longest-lasting wine. How does it work? https://t.co/bgm4Bag76A #winewednesday https://t.co/1snQKNvrsK"
1543,2016-08-10 21:34:28+00:00,1,0,@UngeCarl The more the better!
1544,2016-08-10 21:32:04+00:00,1,1,@GlynYOGIPotts What an AMAZING surprise! 😍🍷
1545,2016-08-10 20:45:01+00:00,6,3,What's your favorite way to chill wine fast? Here are 7 of ours: https://t.co/iSAifHTJ0X #winewednesday https://t.co/rtN8ndcxk7
1546,2016-08-10 18:15:19+00:00,2,0,"@edotwoods Literally and figuratively, there is no more metal way of having wine."
1547,2016-08-10 18:02:25+00:00,1,0,@timgaunt I'm reporting this to the team directly. Thanks so much for this awesome feedback!
1548,2016-08-10 18:02:05+00:00,2,0,"@timgaunt There's a thumbs up button on the home feed, but I just noticed, there isn't one inside the article where you actually read it!"
1549,2016-08-10 17:45:01+00:00,10,7,Your old pal Chianti is actually a wine of secrets and mystery. Find out why: https://t.co/b7ugiGbYU4 #winewednesday https://t.co/csSmOMNswR
1550,2016-08-10 14:45:01+00:00,10,8,Is it possible to love pizza more? Serve it with this perfect wine: https://t.co/I23jD1vm7W #winewednesday https://t.co/t4M8k90rVw
1551,2016-08-10 01:00:08+00:00,5,6,Have you taken a vacation this summer? Want to? https://t.co/sDONhbWvsn
1552,2016-08-09 23:45:01+00:00,11,9,What's the wierdest way you've chilled a bottle of wine? Here are 7 alternatives: https://t.co/iSAifHTJ0X https://t.co/rRP0PuhoM3
1553,2016-08-09 20:45:01+00:00,9,4,Let us do the dinner planning: Pair a pizza with one of these perfect wines: https://t.co/I23jD1MWZu https://t.co/z1PUHFrEzb
1554,2016-08-09 17:45:01+00:00,5,5,What do pirates have in common with Madeira? They're both results of epic sea voyages: https://t.co/WC1QPW96u0 https://t.co/fMG39XHnpU
1555,2016-08-09 17:24:09+00:00,0,3,"RT @LauraUncorked: It's not a meal without dessert, and Madeira needs love too. Up today on @vivino #wine #dessert… https://t.co/qO5bi8F9CI"
1556,2016-08-09 14:45:01+00:00,10,6,The people behind this bright blue wine want to start a revolution. Do you buy it? https://t.co/L3s5KQIwGB https://t.co/PcVBEvlBBx
1557,2016-08-09 02:15:03+00:00,22,8,"Got any big plans for #InternationalCatDay, #winelovers? https://t.co/GagJhbmEUx"
1558,2016-08-08 23:45:04+00:00,8,3,"England's known for beer and cider, and now they're taking on Champagne: https://t.co/DbhfXI8cU4 Have you tried it? https://t.co/SFZOZzm0Zo"
1559,2016-08-08 22:07:02+00:00,16,13,"What do you mean, ""too excited for #InternationalCatDay""? That's not a thing. https://t.co/QPUI0VkziU"
1560,2016-08-08 21:12:51+00:00,1,0,@UlyssesMcEwan Bravo! 👏🏻🍷
1561,2016-08-08 20:45:01+00:00,12,12,"How well do you really know Chianti? For starters, did you know it's not necessarily red? https://t.co/68dxzTDaug https://t.co/iKymLjMB8v"
1562,2016-08-08 18:11:24+00:00,27,9,"Who else is celebrating #InternationalCatDay, #winelovers? https://t.co/ZDEFOOM1bs"
1563,2016-08-08 17:45:01+00:00,13,10,Pizza night is good. Pizza &amp; wine night is AWESOME. Find out the absolute best wine for it: https://t.co/pz1xRhLgxn https://t.co/EoUvKGiMHm
1564,2016-08-08 15:59:40+00:00,0,12,RT @vivino: It could be worse! #mondaymotivation #winelovers https://t.co/xQNkWixrE4
1565,2016-08-06 01:45:02+00:00,19,10,"The Best Wine For: Pizza Edition https://t.co/TYor1DJz2Y Even bad pizza is good, and it's all better with wine. https://t.co/ll2BjsHtwV"
1566,2016-08-05 23:45:06+00:00,4,2,"From old school to high tech, here are 7 ways to keep your wine cool this weekend: https://t.co/nWmecHShRX https://t.co/8Mqm05fTPa"
1567,2016-08-05 20:45:01+00:00,11,7,Saturday plans? #RoséAllDay! Here are 6 things to know about the wine that owns summer: https://t.co/DbFD6aLMj2 https://t.co/96xX9lF2Sr
1568,2016-08-05 17:43:05+00:00,0,6,RT @avinawinetools: To give you that #FridayFeeling. Best Wine Tips For Pizza https://t.co/e9YsMfEwg8 via @vivino @LauraUncorked #foodie ht…
1569,2016-08-04 23:45:01+00:00,11,9,Fried chicken rocks. Champagne rocks. Find out why they're a perfect match in #BestWineFor: https://t.co/sjyA4khhp0 https://t.co/litS1AceyO
1570,2016-08-04 20:45:01+00:00,23,13,"Ever wondered why different wine glass types are shaped the way they are, wonder no more: https://t.co/prt4gTU1x7 https://t.co/zT5LWcuZ6a"
1571,2016-08-04 19:00:15+00:00,8,2,#RightNowICouldUse another urgent email. JK please send wine. https://t.co/Q5d1xvREWc
1572,2016-08-04 17:45:01+00:00,1,0,Find out why one expert says a wine's vintage isn't as important as you've always been told: https://t.co/sU6YI4YCok https://t.co/9kbg5cAgAs
1573,2016-08-04 14:45:01+00:00,7,3,#Data tells the story: Are the 25 most popular Italian wines any good? https://t.co/mtjVKYQHg2 https://t.co/rar51l8OGf
1574,2016-08-03 23:46:32+00:00,0,0,@ipafan Haha! Its true purpose is revealed at last!
1575,2016-08-03 23:45:01+00:00,29,26,A #winelover must have had 3 wishes—there's a wine theme park in Bordeaux! https://t.co/mWXeQBX8OV #winewednesday https://t.co/pv6EKasxBQ
1576,2016-08-03 23:24:25+00:00,0,5,"RT @vivino: Sound off, #winelovers! What do you think of the buzz about blue wine? https://t.co/vJAFs2GQqk #winewednesday https://t.co/pJAP…"
1577,2016-08-03 21:20:44+00:00,0,0,"@_distrib Since I have notified them about your issue, they will expedite their response."
1578,2016-08-03 21:19:48+00:00,0,0,@_distrib The most efficient method of escalating this would be to write support@vivino.com and communicate with them directly.
1579,2016-08-03 21:15:59+00:00,0,0,@_distrib We're so sorry about this! We've heard a few reports about data issues since our last update. Reporting this to our Care team.
1580,2016-08-03 20:45:01+00:00,12,8,Are you confident in your wine glass smarts? Test yourself with our guide: https://t.co/oXRQ4h7YPf #winewednesday https://t.co/aMp0taBCoM
1581,2016-08-03 17:58:29+00:00,0,0,"@Wine_Ed_Co Also, check your privacy settings and make sure they aren't set to ""Nobody""."
1582,2016-08-03 17:56:45+00:00,0,5,"RT @balderton: ""How to be successful, even when you don't know what you're doing"" - @vivino's @heinizach in @Entrepreneur https://t.co/NXCV…"
1583,2016-08-03 17:55:32+00:00,0,0,@Wine_Ed_Co I'm so sorry to hear this! I'll report it to our team ASAP. What is your Vivino username?
1584,2016-08-03 17:54:45+00:00,1,0,@jtskramesto Indeed not! I would have to taste better than that to make it worth the gimmick.
1585,2016-08-03 17:50:19+00:00,0,2,RT @KMacWine: Here’s my article on a new Blue #wine at @vivino I’d love to hear your thoughts on it. https://t.co/YQj2yhEECc
1586,2016-08-03 17:49:43+00:00,0,0,"@DistrictWino If you prefer, you can DM your email support@vivino.com and I will alert them to expect your message."
1587,2016-08-03 17:49:03+00:00,0,0,@DistrictWino This issue is tricky one! Our team would like to know which wines/how many have disappeared and when the issue started.
1588,2016-08-03 17:45:01+00:00,10,8,The English wine industry is trying to take on Champagne. Have you tasted it? https://t.co/RiUzTVGTSd #winewednesday https://t.co/06AFTTHapa
1589,2016-08-03 17:44:50+00:00,0,0,@timgaunt Our team has your email address and will be in touch with some questions so they can get to the bottom of this.
1590,2016-08-03 17:44:29+00:00,0,0,@timgaunt Huge apologies that this is proving to be such a tricky issue and for being unable to DM!
1591,2016-08-03 14:45:01+00:00,9,5,"Sound off, #winelovers! What do you think of the buzz about blue wine? https://t.co/vJAFs2GQqk #winewednesday https://t.co/pJAPRGZRaf"
1592,2016-08-02 23:45:01+00:00,18,10,Are you surprised to hear England makes a world-class sparkling wine? Learn more: https://t.co/ucYCMXUtrg https://t.co/TkZLoD5NBU
1593,2016-08-02 23:17:47+00:00,1,0,@ldwortheey There is no better wine than a perfectly timed one! Cheers!
1594,2016-08-02 22:48:10+00:00,2,0,@traderstewie Thanks so much for spreading the word about Vivino! Cheers!
1595,2016-08-02 20:45:01+00:00,10,5,"For something as important as terroir, it's crazy to learn not everyone agrees what it is! https://t.co/uAltIGSTmd https://t.co/7CxEnZgYUV"
1596,2016-08-02 19:04:01+00:00,43,14,#WhatINeedToDoTodayIs find ways to make myself happier and more productive. #winelovers https://t.co/l64oyb4SVX
1597,2016-08-02 18:57:52+00:00,1,0,@sumi_sumilier That's very good to hear! Wine vacations are often very dull for kids.
1598,2016-08-02 18:48:03+00:00,1,0,@fashiontrain @sophieroseheart Thanks so much for recommending us! Cheers! 🍷🌟
1599,2016-08-02 18:35:14+00:00,0,0,"@JamesSuckling @vinesofmendoza We're so very excited about it, we're even planning an event there. Delighted for the expert opinion!"
1600,2016-08-02 18:27:04+00:00,0,0,"@Nederwijn @KMacWine Ah, very good to know!"
1601,2016-08-02 17:49:53+00:00,0,0,"@timgaunt I'm continuing to update our support team as they research this. If you prefer, DM your email and they'll contact you directly."
1602,2016-08-02 17:45:01+00:00,8,1,"We kept hearing about this ""blue wine"" thing, so we had @KMacWine find out what the deal is: https://t.co/Jt09jEnxJM https://t.co/RCWouAOXok"
1603,2016-08-02 17:43:15+00:00,0,0,"@DistrictWino Oh no! I'll look into this immediately! Is this your username there, and are you no Android or iOS?"
1604,2016-08-02 14:45:01+00:00,7,3,Wine &amp; politics have always gone together—not just because elections make you need a drink: https://t.co/3ssvlfOubP https://t.co/vWw9CZ1N71
1605,2016-08-02 00:41:01+00:00,18,15,"Chianti is wildly popular, but it's also surprisingly mysterious. Unlock its secrets: https://t.co/4CwyNpFWRu https://t.co/C0AiOrff4P"
1606,2016-08-01 22:30:04+00:00,13,13,#EndARomanceIn5Words: I don't own a corkscrew. Unless you know these bottle-opening hacks: https://t.co/KoOIPbyW2a https://t.co/LbQ9OmBjXc
1607,2016-08-01 21:30:58+00:00,0,0,"@timgaunt Two more questions: Which login option are you using, and do you get any error message?"
1608,2016-08-01 21:19:50+00:00,0,0,"@timgaunt I'm not aware of any known issues, but I just reported this to our support team. Are you iOS or Android?"
1609,2016-08-01 21:18:10+00:00,0,0,@ChristopherOpat What did you think?
1610,2016-08-01 20:45:01+00:00,29,21,"Think Epcot + tons of wine, in the heart of Bordeaux. This place is a must-visit: https://t.co/1OBfTe4Wrq https://t.co/ixzun7WYne"
1611,2016-08-01 20:08:00+00:00,0,5,RT @winesellersltd: #August is #Rosé Month! Fun facts about one of our favorite types of #wine below! @vivino https://t.co/bXNy1Veqd3 https…
1612,2016-08-01 17:54:19+00:00,1,0,@Peter_Bridgman
1613,2016-08-01 17:45:03+00:00,33,12,It could be worse! #mondaymotivation #winelovers https://t.co/xQNkWixrE4
1614,2016-08-01 17:16:37+00:00,10,12,These people think blue wine will disrupt the industry. But will anyone actually drink it? https://t.co/zpiDCQBtPN https://t.co/3Uk1cd3XfH
1615,2016-07-30 17:20:31+00:00,0,0,"@HoorayForHamish If that's the case, add https://t.co/iaTygAvkv4 to a whitelist, so it doesn’t get blocked."
1616,2016-07-30 17:20:12+00:00,0,0,"@HoorayForHamish From the screenshots, it looks like something’s blocking our domain. Check for content filter blocking specific sites."
1617,2016-07-30 17:19:15+00:00,0,0,@HoorayForHamish Our support team says the ISP blocking access. Do you get the message on different networks and on wifi/cellular?
1618,2016-07-29 23:45:01+00:00,17,8,A wine-themed magic kingdom for adults? What a great time to be alive. https://t.co/iOkHTulK8P https://t.co/ymDwxkoHTi
1619,2016-07-29 20:45:01+00:00,17,9,Do you know how a Burgundy glass is different from a Cabernet glass? Test your stemware IQ: https://t.co/unNTJTtshj https://t.co/O5AY37xfY5
1620,2016-07-29 20:41:12+00:00,0,0,"@HoorayForHamish I haven't heard anything, so I'll absolutely report this! Are you iOS or Android?"
1621,2016-07-29 20:22:26+00:00,4,6,Like 'em spicy? @LauraUncorked says fruity Albariño beats the heat! https://t.co/C4aOK52xhJ #NationalChickenWingDay https://t.co/q17Ba9cDEK
1622,2016-07-29 18:54:37+00:00,2,0,@CastangsKitchen Truth!
1623,2016-07-29 18:02:09+00:00,1,0,"@JeffreyWShapiro The Vivino community says ""WOW!"" about it over and over again, so I say jump on it! https://t.co/sIiDHAnQ0a"
1624,2016-07-29 17:45:02+00:00,14,12,Icing down bottles 'cause you've got that #fridayfeeling. https://t.co/IiYKzk20Gp
1625,2016-07-29 14:45:04+00:00,5,7,Daydream your way to to these 8 of the most magical #winelovers' destinations on Earth: https://t.co/kbtoJrwvmc https://t.co/06GwL8Qcgb
1626,2016-07-29 00:57:23+00:00,0,14,RT @vivino: Rihanna's using wine glasses as accessories. We LOVE it. Want the look? Get the right glass: https://t.co/yhpB8b20az https://t.…
1627,2016-07-29 00:30:03+00:00,1,4,"Bring on the luscious, summery, garlicky, pesto! And bring on the wines that make it sing: https://t.co/snEqHTcnAM https://t.co/tsdZtjJN97"
1628,2016-07-28 22:00:09+00:00,1,0,#IfYourDayIsBadAlwaysRemember there's no shame in a magnum. https://t.co/IxYyJPGHBz https://t.co/r88NDsOXbY
1629,2016-07-28 21:27:24+00:00,0,0,@DavidWShannon That is the Serious Business.
1630,2016-07-28 20:45:01+00:00,7,4,#IfYourDayIsBadAlwaysRemember there's no shame in a magnum. https://t.co/IxYyJPGHBz https://t.co/FZlet4jI4m
1631,2016-07-28 20:19:51+00:00,1,0,@Katelicte @JotaZee We were just saying the same thing at Vivino HQ!
1632,2016-07-28 19:31:37+00:00,20,14,Rihanna's using wine glasses as accessories. We LOVE it. Want the look? Get the right glass: https://t.co/yhpB8b20az https://t.co/P7rqnHT7rr
1633,2016-07-28 18:16:37+00:00,24,19,"There's a new spot in Bordeaux being called ""Disneyland for adults"". Intrigued, #winelovers? https://t.co/Tk9oPjxF7H https://t.co/xG2na3p6cE"
1634,2016-07-27 23:45:01+00:00,6,3,"Beyond the basket, beyond even red grapes, Chianti will surprise you: https://t.co/cF007JZjyT #winewednesday https://t.co/u0IJDKK2Al"
1635,2016-07-27 20:45:01+00:00,16,15,Data tells the story: What's the quality of the most popular Italian wines? https://t.co/7Z6g3GDiCH #winewednesday https://t.co/zOi66P8e4D
1636,2016-07-27 18:19:40+00:00,0,0,@PepperVL We can't fault that logic!
1637,2016-07-27 17:45:01+00:00,12,3,"Amazingly, some celeb-owned wines are *actually* good. Have you tasted them? https://t.co/yiiddzZbjR #winewednesday https://t.co/RpTGn4D01D"
1638,2016-07-27 17:13:42+00:00,0,4,RT @vivino: Have you seen our Best Wine For series? What food should we pair next? https://t.co/sUILJgCDdE #winewednesday https://t.co/qvzU…
1639,2016-07-27 14:45:01+00:00,15,16,"Wine is magic, poetry, &amp; soul. But it's also chemistry. Dig into the science: https://t.co/FsNVfZoA4Y #winewednesday https://t.co/fHFAxHhpLB"
1640,2016-07-26 23:45:01+00:00,12,11,There's a lot you might not know about Chianti. For example: it's not necessarily red wine. https://t.co/LG18raoUed https://t.co/Xp9wFatJDB
1641,2016-07-26 20:45:01+00:00,19,7,Everything's better with a glass of wine. Even fried chicken? Especially fried chicken. https://t.co/96uuFt9SkS https://t.co/Ywwrm3iz0J
1642,2016-07-26 17:47:24+00:00,0,0,@DarlingtonChick A divine choice!
1643,2016-07-26 17:42:51+00:00,0,0,@TheDoddler @BouchFinlayson That sounds absolutely delicious!
1644,2016-07-26 14:45:01+00:00,4,6,This wine expert says not to worry much about a wine's vintage: https://t.co/YdCnPL14KI How important is it to you? https://t.co/zwfjpAqVbg
1645,2016-07-25 23:45:01+00:00,8,7,"What's your favorite lesser-known wine locale? Learn why we're enamored with Noto, Sicily: https://t.co/mEFprZ6xZA https://t.co/42BWtGj5LH"
1646,2016-07-25 22:12:42+00:00,0,19,"RT @vivino: #MondayMotivation Schedule:
8am: coffee o'clock
11am: coffee o'clock
3pm: coffee o' clock
6pm: Guess. https://t.co/bfDtiQujix"
1647,2016-07-25 20:45:02+00:00,20,14,"Terroir is crucially important, but did you know the wine world doesn't agree on what it is? https://t.co/neFchxXCYb https://t.co/DdiR0R6mnU"
1648,2016-07-25 19:32:05+00:00,0,0,@LeeCash Accurate! 😉🍷
1649,2016-07-25 19:19:17+00:00,1,0,@TexiCaliGal @caymuscab A wine that's a classic for a reason!
1650,2016-07-25 19:04:58+00:00,0,0,@DonDonRic This is great feedback; thanks!
1651,2016-07-25 17:45:01+00:00,8,4,Using frozen grapes to keep summer wine cool—kinda clever or completely crazy? https://t.co/KRY42i5vM3 https://t.co/FsB8Ib6yne
1652,2016-07-25 14:45:02+00:00,71,19,"#MondayMotivation Schedule:
8am: coffee o'clock
11am: coffee o'clock
3pm: coffee o' clock
6pm: Guess. https://t.co/bfDtiQujix"
1653,2016-07-23 01:05:03+00:00,10,14,Hot summer days demand cold wine. Here are our 7 favorite ways to chill: https://t.co/IEs199Fdw5 https://t.co/wkku03hfLN
1654,2016-07-22 23:02:11+00:00,1,0,@DebraPasquella Thanks so much for spreading the word!
1655,2016-07-22 22:23:09+00:00,0,13,RT @vivino: Wine has long been part of US politics. No surprise; elections make everyone need a drink: https://t.co/cLbqcI34kk https://t.co…
1656,2016-07-22 22:14:02+00:00,8,7,"""Celebrity winemaker"" sounds like a gimmick, but these celeb wines are the real deal: https://t.co/ogfwKMppX8 https://t.co/t5tYBcbo9F"
1657,2016-07-22 20:18:07+00:00,7,2,This bottle from 1923 is just about the oldest we've seen! https://t.co/rkFwzb69VJ
1658,2016-07-22 17:40:24+00:00,0,3,RT @VanZeelandSoest: #Romanovs as #Russian #tzar  bought every year the whole harvest of white #desert-wine of @chateauYquem till 1917  htt…
1659,2016-07-22 17:08:02+00:00,18,13,Wine has long been part of US politics. No surprise; elections make everyone need a drink: https://t.co/cLbqcI34kk https://t.co/q1YEqsMmbT
1660,2016-07-22 14:05:04+00:00,88,54,Portrait of a #winelover after a very long week. #fridayfeeling https://t.co/6K9S5RVLhb
1661,2016-07-22 01:30:03+00:00,10,15,Dive into data about the 25 most popular Italian wines and discover: does popular = good? https://t.co/I9dTK96Wl5 https://t.co/i9282yAFyt
1662,2016-07-21 23:25:03+00:00,1,0,"@cherienb Champagne is great with chips, or an off-dry Riesling: refreshing and fragrant with a touch of sweetness to balance the saltiness!"
1663,2016-07-21 23:22:14+00:00,0,0,@RooksRealTalk What an exciting process!
1664,2016-07-21 22:30:04+00:00,13,14,"When a wine is aged in French oak barrel v. an American one, can you taste the difference? https://t.co/gytAEknBJl https://t.co/oCHuxiwXlf"
1665,2016-07-21 21:12:37+00:00,0,0,"@italiansuitcase It won for clarity, comprehension, and expressiveness (how we show ​*and*​ collect ratings). Hope that helps!"
1666,2016-07-21 21:12:02+00:00,0,0,"@italiansuitcase We tested many scales, and found 5 stars is the one that most users relate to and had the best responses to."
1667,2016-07-21 20:45:03+00:00,7,7,"What wines work for #NationalJunkFoodDay! Check out mac &amp; cheese, pizza, &amp; burger pairings: https://t.co/vNFLoHRvBm https://t.co/JxOlQ8o2Yw"
1668,2016-07-21 19:38:30+00:00,0,19,"RT @vivino: If politics makes you want wine, you're not alone. Wine has major White House history: https://t.co/k6puK0W2bP https://t.co/cVW…"
1669,2016-07-21 17:44:51+00:00,3,1,"6 ways to chill summer, from the old standbys to a few new ideas that will surprise you: https://t.co/Bo8d5X5jaR https://t.co/23brJIt1Od"
1670,2016-07-20 23:45:01+00:00,4,4,Have you seen our Best Wine For series? What food should we pair next? https://t.co/sUILJgCDdE #winewednesday https://t.co/qvzUP5D3El
1671,2016-07-20 20:58:09+00:00,0,0,@MattBolton365 You can manage your country settings in the app to be in a country with the Euro.
1672,2016-07-20 20:45:01+00:00,5,5,This is a no judgement zone: What's the worst wine mistake you've made? https://t.co/9CIlq48nk1 #winewednesday https://t.co/gtiTXlcFD1
1673,2016-07-20 20:24:20+00:00,0,0,"@Sesh85 Everyone around here has their own perspective, and it can depend by the wine, but 3.5 or above is where most of us fall."
1674,2016-07-20 20:12:43+00:00,1,1,@Sesh85  We're always happy to be a reason someone simply *has* to go to France! 😉🍷
1675,2016-07-20 19:10:46+00:00,3,0,"Thanks, @JancisRobinson for highlighting the numbers showing Vivino's massive international growth! https://t.co/3BCfZ17i4c"
1676,2016-07-20 18:35:29+00:00,0,1,@LizGabayMW @JancisRobinson We have a broad user base spread from 21-60. Millennials and Gen X are our fastest growing segment.
1677,2016-07-20 18:23:32+00:00,0,0,@vgoller We're so glad you enjoyed it!
1678,2016-07-20 17:45:01+00:00,11,7,Let's talk terroir: What is it and why is it so controversial? https://t.co/YcxIPhflWh #winewednesday https://t.co/gMCuIrZGN3
1679,2016-07-20 14:45:01+00:00,15,6,"If you love Italian wine, you need to get to know Noto, Sicily: https://t.co/v73VWhkwWM #winewednesday https://t.co/xI2GKgIEyL"
1680,2016-07-19 23:45:01+00:00,18,19,"If politics makes you want wine, you're not alone. Wine has major White House history: https://t.co/k6puK0W2bP https://t.co/cVWFatDIK2"
1681,2016-07-19 21:19:38+00:00,1,1,@nbvail Thank you for the kind words!
1682,2016-07-19 21:01:56+00:00,2,3,"This review is so lovely and helpful, we had to share it! https://t.co/IrUMm8LIxk"
1683,2016-07-19 20:54:28+00:00,0,0,@MattBasilPR @sceats_tweets Thanks so much for sharing!
1684,2016-07-19 20:45:01+00:00,5,7,Pesto is a delicious flavor bomb. What wine should you pair with it? https://t.co/oQ2UpXbaRa https://t.co/g0OS8LhTxq
1685,2016-07-19 18:31:30+00:00,15,10,"6 essential facts about Noto Sicily, home of Nero d’Avola: https://t.co/v73VWhkwWM They breakfast on almond granita! https://t.co/fYk46HgHXY"
1686,2016-07-19 00:00:07+00:00,21,12,"If you're a #winelover &amp; a #data dork, you'll love our analysis of 25 popular Italian wines: https://t.co/inBddpyY4i https://t.co/ji1JJd0fM3"
1687,2016-07-18 22:30:06+00:00,9,7,"In summer, everything from tomatoes to steak is better with pesto. Here's what to drink: https://t.co/XIegu6hxwr https://t.co/QL8JQj5JWZ"
1688,2016-07-18 20:50:48+00:00,0,9,RT @vivino: Which of the 8 worst wine mistakes are you guilty of? https://t.co/x9bbJmVU9G https://t.co/DpfKkTQene
1689,2016-07-18 17:27:51+00:00,46,20,"You, at 5pm, but with wine. #mondaymotivation https://t.co/3czIui4SnE"
1690,2016-07-15 23:45:03+00:00,13,4,Is it possible that the best vintage for wine is... most of them? https://t.co/vYVGE0RoPI https://t.co/yfpablkjTI
1691,2016-07-15 23:08:48+00:00,0,8,RT @vivino: Watching the clock like #fridayfeeling https://t.co/8WA4gktlur
1692,2016-07-15 20:45:02+00:00,22,7,"Pesto tastes like summer. Here's the wine the makes it taste its bright, aromatic best: https://t.co/18Q8DKHbX5 https://t.co/1vv2lX2oyx"
1693,2016-07-15 17:48:00+00:00,1,0,@Morrighani @SorchaHolloway And what fun you'll have getting there! 😉🍷
1694,2016-07-15 17:45:01+00:00,12,8,Watching the clock like #fridayfeeling https://t.co/8WA4gktlur
1695,2016-07-15 14:45:01+00:00,9,9,Which of the 8 worst wine mistakes are you guilty of? https://t.co/x9bbJmVU9G https://t.co/DpfKkTQene
1696,2016-07-15 00:35:02+00:00,28,13,"What are the most popular Italian wines. More importantly, are they any good? https://t.co/DsawAJfJLU https://t.co/9h98UlMOoR"
1697,2016-07-14 21:30:03+00:00,18,10,"If you want buy a French wine for #BastilleDay, first learn how to understand the label: https://t.co/WUXHXByuBf https://t.co/XkKlZ8MO8W"
1698,2016-07-14 21:01:06+00:00,0,0,"@Ryan_Daley_ When you do, please update if that doesn't help so we can continue to troubleshoot!"
1699,2016-07-14 20:36:13+00:00,0,0,"@Ryan_Daley_ First step, can you disconnect from Twitter in the Vivino settings menu, and then try to connect again to see if that helps?"
1700,2016-07-14 19:57:13+00:00,0,0,@Ryan_Daley_ I can check on this for you. Can you tell me what kind of phone you're using?
1701,2016-07-14 19:46:04+00:00,0,0,@b_geypens Thank you so much for this feedback! Please always report things like this to support@vivino.com or here!
1702,2016-07-14 19:14:02+00:00,18,14,Can you celebrate #NationalHotDogDay with a glass of wine? Of course! Here's what to pick: https://t.co/LLHRCKPGd7 https://t.co/yaj1vRAkcp
1703,2016-07-14 18:00:11+00:00,20,22,What you need to know about the most popular French wines in one handy guide: https://t.co/0B0L9grTFj #BastilleDay https://t.co/cs1S7faZ5G
1704,2016-07-14 00:26:20+00:00,1,0,@JohnMcCalmont That's a huge favorite at Vivino HQ!
1705,2016-07-13 23:45:01+00:00,10,5,What if we said a wine's vintage isn't actually that important? https://t.co/ClbLXJje35 #winewednesday https://t.co/i4laLQkS9r
1706,2016-07-13 23:25:25+00:00,0,13,"RT @vivino: .@LauraUncorked recs dry Riesling for #NationalFrenchFryDay. Acid cuts through salt &amp; fat, &amp; it goes with ketchup! https://t.co…"
1707,2016-07-13 20:45:01+00:00,6,3,Experience 8 wine vacations of a lifetime in one afternoon: https://t.co/VyTgDWicUR #winewednesday https://t.co/txlI2qAxwi
1708,2016-07-13 19:27:25+00:00,9,13,".@LauraUncorked recs dry Riesling for #NationalFrenchFryDay. Acid cuts through salt &amp; fat, &amp; it goes with ketchup! https://t.co/S5w2RIBMAd"
1709,2016-07-13 18:16:36+00:00,0,0,@JeffreyWShapiro @HelenBuehler You'll be at 500 in now time! Exciting!
1710,2016-07-13 18:03:38+00:00,0,0,@mika_pharez That's *definitely* it!
1711,2016-07-13 18:02:24+00:00,1,0,@winotripping @kimcrawfordwine 100% legit summer wine move.
1712,2016-07-13 17:55:43+00:00,0,2,RT @cherienb: And chocolate. And popcorn. https://t.co/KEzYghCMHh
1713,2016-07-13 17:45:01+00:00,13,7,"What are the most popular Italian wines. More importantly, are they any good? https://t.co/A2LzBSEx0f #winewednesday https://t.co/cinwhhehlA"
1714,2016-07-13 14:45:01+00:00,32,21,"Okay, so, what IS terroir, really? And why is it controversial? https://t.co/2ceuE9oz5J #winewednesday https://t.co/CnDjkjsIuZ"
1715,2016-07-12 21:19:04+00:00,43,8,There's an infestation at Vivino HQ. Who knew Zubats loved wine? #PokemonGO https://t.co/3BDSz1mzfh
1716,2016-07-12 20:45:01+00:00,3,3,Learn why wine expert @KMacWine says a wine's vintage isn't really that important: https://t.co/dXj52euzBj https://t.co/LgrH5QYGNe
1717,2016-07-12 18:48:37+00:00,0,14,RT @vivino: Does popular = good for Italian wine? We crunched the numbers to find out: https://t.co/zAcgbByXHi https://t.co/b0PxyPFC70
1718,2016-07-12 17:45:01+00:00,25,19,Would an oak by any other name taste as sweet? Learn how French and US barrels differ: https://t.co/IGvV6oEaQH https://t.co/prIVlN8xhU
1719,2016-07-12 14:45:02+00:00,12,6,"Today in Awesome Things, find out why you should drink Champagne with fried chicken: https://t.co/WoSNCn9rZK https://t.co/I02fUP8zme"
1720,2016-07-12 01:00:12+00:00,18,6,"Martinborough, NZ does great Old World Pinot &amp; is so friendly, you can hike in the fields. https://t.co/6aPpGSJFRY https://t.co/77UVjfPeET"
1721,2016-07-11 21:40:26+00:00,1,0,@ccrbee TOTALLY a thing! 😉
1722,2016-07-11 18:30:22+00:00,8,2,#MondayMotivation part 1. (Part 2 goes down in a few hours. Spoiler: It's wine.) https://t.co/y9PS1R3k5E
